session_id,user_id,date,time_watched
29869,638,2023-06-07 21:05:03,1
29870,22,2023-06-29 10:09:50,81
29871,132,2023-06-03 03:47:19,11
29872,50,2023-06-23 05:04:35,6
29873,820,2023-06-23 16:16:35,57
29874,971,2023-06-13 11:01:37,44
29875,341,2023-06-22 12:17:28,0
29876,49,2023-06-14 02:30:54,59
29877,699,2023-06-28 05:44:13,5
29878,154,2023-06-16 11:46:43,3
29879,129,2023-06-17 16:30:02,54
29880,748,2023-06-25 07:46:27,32
29881,999,2023-06-10 11:42:46,19
29882,22,2023-06-11 23:00:51,27
29883,530,2023-06-19 20:43:15,8
29884,654,2023-06-22 22:25:48,57
29885,838,2023-06-27 17:03:26,23
29886,95,2023-06-08 05:54:19,41
29887,543,2023-06-17 07:39:33,18
29888,322,2023-06-12 05:25:01,26
29889,432,2023-06-24 01:08:51,32
29890,291,2023-06-05 16:12:16,53
29891,19,2023-06-26 18:02:12,27
29892,47,2023-06-15 03:08:05,17
29893,231,2023-06-29 15:18:36,29
29894,342,2023-06-22 02:59:39,17
29895,862,2023-06-26 22:01:45,20
29896,913,2023-06-22 13:22:51,36
29897,420,2023-06-06 14:16:52,8
29898,937,2023-06-13 22:32:37,24
29899,253,2023-06-26 11:25:00,28
29900,581,2023-06-17 15:47:41,30
29901,994,2023-06-10 13:49:52,51
29902,228,2023-06-09 10:30:40,28
29903,953,2023-06-07 13:05:46,12
29904,98,2023-06-19 18:25:32,3
29905,657,2023-06-07 13:10:17,1
29906,973,2023-06-23 00:34:03,49
29907,279,2023-06-18 18:25:24,34
29908,295,2023-06-22 10:36:04,11
29909,838,2023-06-30 13:39:49,22
29910,714,2023-06-06 00:10:11,52
29911,522,2023-06-19 01:13:16,14
29912,238,2023-06-08 22:38:23,41
29913,497,2023-06-25 00:24:46,96
29914,156,2023-06-10 14:10:19,58
29915,546,2023-06-25 12:47:53,30
29916,639,2023-06-24 12:14:34,53
29917,453,2023-06-19 10:14:07,25
29918,284,2023-06-19 12:56:26,26
29919,593,2023-06-04 05:22:29,52
29920,314,2023-06-02 22:50:20,32
29921,886,2023-06-07 12:25:51,25
29922,164,2023-06-29 17:43:03,32
29923,800,2023-06-08 10:19:05,61
29924,143,2023-06-09 19:38:07,28
29925,184,2023-06-07 06:08:49,54
29926,391,2023-06-22 19:16:37,5
29927,362,2023-06-09 06:13:31,24
29928,93,2023-06-27 18:09:37,35
29929,179,2023-06-24 06:07:57,58
29930,905,2023-06-28 00:01:49,56
29931,225,2023-06-02 16:19:12,6
29932,904,2023-06-12 23:47:44,22
29933,886,2023-06-30 06:32:30,26
29934,646,2023-06-20 17:02:30,39
29935,87,2023-06-18 07:30:23,33
29936,105,2023-06-18 12:57:58,45
29937,359,2023-06-30 12:40:55,10
29938,71,2023-06-05 00:10:19,56
29939,731,2023-06-17 03:57:21,6
29940,976,2023-06-16 16:16:53,33
29941,603,2023-06-27 05:25:18,74
29942,263,2023-06-06 20:20:15,36
29943,141,2023-06-07 23:05:45,54
29944,191,2023-06-20 23:14:58,51
29945,801,2023-06-25 01:25:18,48
29946,732,2023-06-17 23:16:37,19
29947,716,2023-06-01 23:02:32,28
29948,2,2023-06-14 09:02:49,69
29949,562,2023-06-22 23:13:09,47
29950,216,2023-06-10 13:58:06,41
29951,14,2023-06-14 10:40:32,29
29952,158,2023-06-28 16:58:58,55
29953,798,2023-06-03 20:47:50,37
29954,374,2023-06-01 21:50:11,8
29955,242,2023-06-16 01:11:31,7
29956,541,2023-06-16 02:47:52,42
29957,220,2023-06-12 00:16:42,52
29958,801,2023-06-28 08:32:29,11
29959,301,2023-06-19 19:46:10,13
29960,463,2023-06-08 11:22:26,10
29961,207,2023-06-12 06:58:22,36
29962,738,2023-06-18 09:12:37,47
29963,848,2023-06-08 03:06:18,47
29964,675,2023-06-08 14:26:34,50
29965,85,2023-06-12 16:50:15,35
29966,52,2023-06-21 21:42:20,30
29967,756,2023-06-05 22:05:28,13
29968,670,2023-06-06 04:23:16,29
29969,227,2023-06-07 07:02:12,26
29970,840,2023-06-23 23:42:30,41
29971,272,2023-06-11 19:38:06,25
29972,238,2023-06-14 09:23:19,34
29973,5,2023-06-18 19:50:13,11
29974,63,2023-06-27 20:40:44,40
29975,642,2023-06-11 03:34:58,12
29976,738,2023-06-18 17:02:43,31
29977,475,2023-06-04 17:11:08,60
29978,100,2023-06-02 19:09:06,5
29979,848,2023-06-20 17:32:16,21
29980,411,2023-06-03 10:11:09,59
29981,827,2023-06-16 09:22:49,44
29982,374,2023-06-30 12:51:22,32
29983,576,2023-06-02 16:48:27,61
29984,361,2023-06-17 11:56:06,40
29985,931,2023-06-17 01:06:14,49
29986,435,2023-06-01 02:05:47,17
29987,832,2023-06-04 13:59:20,48
29988,118,2023-06-24 09:32:45,46
29989,440,2023-06-28 15:24:30,18
29990,395,2023-06-30 11:49:56,70
29991,160,2023-06-19 04:22:24,23
29992,513,2023-06-27 16:57:19,47
29993,799,2023-06-30 07:04:42,14
29994,235,2023-06-11 15:13:57,14
29995,517,2023-06-05 03:23:22,33
29996,426,2023-06-12 23:36:32,57
29997,576,2023-06-27 10:49:01,55
29998,135,2023-06-21 19:26:00,80
29999,132,2023-06-17 00:13:54,21
30000,946,2023-06-16 10:12:50,26
30001,903,2023-06-16 01:12:18,29
30002,685,2023-06-12 22:11:56,41
30003,275,2023-06-08 21:44:26,7
30004,908,2023-06-04 21:15:30,4
30005,774,2023-06-06 18:01:40,53
30006,955,2023-06-15 15:22:18,38
30007,181,2023-06-29 19:03:48,39
30008,84,2023-06-06 13:11:28,53
30009,600,2023-06-24 11:48:35,38
30010,865,2023-06-21 05:14:08,11
30011,381,2023-06-03 20:16:13,34
30012,757,2023-06-24 10:05:26,52
30013,767,2023-06-06 23:41:30,10
30014,537,2023-06-26 07:31:08,9
30015,220,2023-06-19 10:33:14,18
30016,612,2023-06-18 11:45:32,35
30017,235,2023-06-09 10:30:14,10
30018,533,2023-06-22 02:36:47,43
30019,939,2023-06-26 06:50:59,50
30020,641,2023-06-14 01:20:31,23
30021,677,2023-06-21 00:34:18,33
30022,99,2023-06-24 01:41:39,38
30023,283,2023-06-22 10:07:17,64
30024,498,2023-06-01 07:49:15,48
30025,357,2023-06-23 03:25:04,58
30026,579,2023-06-20 22:39:46,9
30027,129,2023-06-07 07:54:28,42
30028,496,2023-06-11 23:08:34,23
30029,202,2023-06-15 11:19:25,5
30030,737,2023-06-12 20:59:47,51
30031,834,2023-06-05 08:53:49,22
30032,219,2023-06-01 20:04:54,66
30033,575,2023-06-10 04:30:06,25
30034,749,2023-06-24 20:00:12,56
30035,587,2023-06-17 13:25:06,42
30036,440,2023-06-14 02:11:40,41
30037,877,2023-06-16 15:51:58,13
30038,96,2023-06-24 19:47:58,24
30039,773,2023-06-20 07:26:36,4
30040,176,2023-06-25 02:40:06,36
30041,70,2023-06-12 10:44:35,2
30042,935,2023-06-13 09:40:17,10
30043,91,2023-06-25 11:04:06,36
30044,849,2023-06-16 22:44:18,11
30045,167,2023-06-30 00:07:04,12
30046,474,2023-06-07 19:33:03,21
30047,786,2023-06-06 22:09:34,14
30048,936,2023-06-27 23:15:12,10
30049,900,2023-06-30 05:17:19,15
30050,566,2023-06-19 01:10:52,10
30051,355,2023-06-07 12:51:52,54
30052,502,2023-06-03 10:45:01,10
30053,747,2023-06-22 22:27:34,30
30054,57,2023-06-23 22:59:12,43
30055,734,2023-06-05 21:34:25,55
30056,930,2023-06-16 16:06:35,50
30057,271,2023-06-14 20:15:18,22
30058,234,2023-06-11 12:47:06,33
30059,3,2023-06-07 04:22:57,33
30060,932,2023-06-25 15:19:39,49
30061,557,2023-06-15 06:52:33,13
30062,28,2023-06-15 11:00:40,46
30063,689,2023-06-21 18:46:51,40
30064,51,2023-06-22 11:00:37,24
30065,60,2023-06-14 00:42:21,38
30066,150,2023-06-21 05:51:33,0
30067,992,2023-06-18 20:51:49,33
30068,188,2023-06-07 21:52:29,7
30069,932,2023-06-12 03:11:38,9
30070,259,2023-06-26 09:34:38,3
30071,343,2023-06-17 12:27:14,14
30072,141,2023-06-08 21:21:34,33
30073,295,2023-06-25 23:59:54,4
30074,661,2023-06-27 12:04:28,19
30075,804,2023-06-29 23:47:09,17
30076,409,2023-06-02 00:40:06,49
30077,211,2023-06-28 22:20:16,38
30078,590,2023-06-09 00:25:38,1
30079,361,2023-06-03 12:22:06,30
30080,279,2023-06-03 18:22:36,53
30081,208,2023-06-04 03:11:42,63
30082,568,2023-06-02 08:33:29,18
30083,523,2023-06-04 12:26:09,37
30084,950,2023-06-15 20:28:29,42
30085,195,2023-06-17 13:41:36,15
30086,658,2023-06-29 06:21:48,23
30087,705,2023-06-09 00:34:53,52
30088,450,2023-06-21 04:06:22,37
30089,373,2023-06-15 18:34:10,34
30090,979,2023-06-23 13:31:17,16
30091,487,2023-06-02 15:09:21,26
30092,399,2023-06-04 03:21:08,2
30093,749,2023-06-18 04:47:58,20
30094,2,2023-06-26 04:52:57,24
30095,666,2023-06-25 18:15:21,49
30096,121,2023-06-06 05:49:05,48
30097,763,2023-06-11 07:48:29,35
30098,496,2023-06-07 20:16:55,25
30099,136,2023-06-11 07:23:23,36
30100,667,2023-06-25 14:24:21,47
30101,250,2023-06-27 07:43:28,36
30102,883,2023-06-24 13:07:13,30
30103,738,2023-06-24 11:34:18,10
30104,271,2023-06-05 03:24:30,17
30105,954,2023-06-16 13:52:46,42
30106,216,2023-06-05 18:02:42,64
30107,591,2023-06-29 20:13:01,13
30108,611,2023-06-18 08:24:45,15
30109,403,2023-06-14 01:25:10,23
30110,651,2023-06-27 17:41:21,23
30111,432,2023-06-17 04:16:41,49
30112,512,2023-06-19 10:56:36,12
30113,477,2023-06-24 01:07:46,27
30114,433,2023-06-05 18:33:47,54
30115,429,2023-06-12 07:56:39,16
30116,238,2023-06-16 11:45:01,0
30117,716,2023-06-03 17:00:31,6
30118,944,2023-06-23 10:11:36,46
30119,98,2023-06-06 21:03:04,32
30120,524,2023-06-16 13:22:03,6
30121,642,2023-06-15 10:45:07,10
30122,604,2023-06-20 14:12:01,54
30123,561,2023-06-04 01:52:27,40
30124,735,2023-06-22 06:18:01,32
30125,306,2023-06-17 04:49:06,71
30126,848,2023-06-24 08:31:25,47
30127,380,2023-06-29 07:01:44,44
30128,242,2023-06-23 22:16:13,7
30129,294,2023-06-15 18:50:26,41
30130,780,2023-06-10 10:22:15,49
30131,975,2023-06-23 09:04:27,34
30132,52,2023-06-09 07:59:16,18
30133,429,2023-06-05 06:58:58,2
30134,743,2023-06-01 23:58:54,21
30135,318,2023-06-10 00:19:50,27
30136,515,2023-06-03 22:17:50,35
30137,705,2023-06-18 02:48:50,35
30138,761,2023-06-13 11:20:30,30
30139,787,2023-06-15 05:48:32,17
30140,972,2023-06-17 10:10:37,22
30141,242,2023-06-01 06:47:55,32
30142,673,2023-06-16 05:34:57,43
30143,599,2023-06-22 13:49:39,37
30144,449,2023-06-24 19:49:21,32
30145,362,2023-06-23 03:00:56,46
30146,261,2023-06-25 07:31:34,48
30147,973,2023-06-23 08:12:18,48
30148,586,2023-06-30 10:53:06,55
30149,226,2023-06-17 11:17:47,29
30150,600,2023-06-09 15:24:53,7
30151,944,2023-06-19 07:57:36,32
30152,865,2023-06-12 13:57:45,2
30153,772,2023-06-17 11:07:03,11
30154,405,2023-06-09 07:14:53,20
30155,737,2023-06-02 13:26:55,5
30156,769,2023-06-02 05:01:51,20
30157,186,2023-06-21 18:46:10,12
30158,731,2023-06-13 18:54:34,19
30159,78,2023-06-23 15:14:28,62
30160,3,2023-06-17 09:11:48,56
30161,591,2023-06-10 18:59:42,45
30162,524,2023-06-04 08:19:54,61
30163,675,2023-06-16 01:39:53,34
30164,92,2023-06-01 02:53:40,46
30165,76,2023-06-19 06:26:29,48
30166,617,2023-06-27 18:50:54,0
30167,105,2023-06-26 23:10:43,11
30168,283,2023-06-10 19:08:30,13
30169,140,2023-06-13 14:20:48,14
30170,928,2023-06-17 09:53:05,33
30171,602,2023-06-12 06:11:07,61
30172,953,2023-06-25 15:58:18,30
30173,709,2023-06-07 13:37:09,13
30174,972,2023-06-21 14:38:18,55
30175,246,2023-06-27 04:48:07,47
30176,790,2023-06-22 21:09:17,34
30177,93,2023-06-29 04:16:46,21
30178,532,2023-06-15 12:25:56,45
30179,278,2023-06-22 17:42:26,9
30180,240,2023-06-02 06:20:11,30
30181,145,2023-06-09 09:19:07,31
30182,54,2023-06-02 20:20:22,32
30183,268,2023-06-20 06:38:29,57
30184,515,2023-06-22 03:05:18,21
30185,100,2023-06-27 06:07:54,30
30186,301,2023-06-21 04:28:59,15
30187,265,2023-06-03 01:16:26,54
30188,404,2023-06-06 13:38:53,59
30189,941,2023-06-07 18:59:23,59
30190,46,2023-06-04 20:16:56,30
30191,320,2023-06-24 08:39:23,5
30192,290,2023-06-21 16:07:09,28
30193,685,2023-06-04 04:35:31,25
30194,116,2023-06-12 11:03:19,24
30195,419,2023-06-06 07:03:48,20
30196,161,2023-06-19 04:00:49,57
30197,436,2023-06-04 02:41:10,52
30198,565,2023-06-03 12:57:01,13
30199,160,2023-06-15 08:03:47,33
30200,570,2023-06-17 08:39:41,39
30201,499,2023-06-02 11:36:27,1
30202,607,2023-06-06 07:12:36,59
30203,848,2023-06-20 08:21:35,10
30204,91,2023-06-25 15:09:12,9
30205,834,2023-06-13 19:36:56,31
30206,648,2023-06-12 03:13:32,56
30207,661,2023-06-27 06:10:41,26
30208,414,2023-06-30 16:41:37,61
30209,137,2023-06-11 21:09:04,9
30210,57,2023-06-07 23:23:49,14
30211,321,2023-06-11 11:06:06,18
30212,887,2023-06-26 13:47:36,33
30213,137,2023-06-01 23:13:18,22
30214,201,2023-06-12 05:26:52,32
30215,132,2023-06-10 10:44:39,4
30216,303,2023-06-05 06:46:38,23
30217,987,2023-06-21 12:51:49,68
30218,883,2023-06-05 23:32:39,2
30219,773,2023-06-18 00:56:00,45
30220,424,2023-06-25 20:29:49,26
30221,942,2023-06-07 15:38:42,35
30222,400,2023-06-10 00:02:42,8
30223,713,2023-06-10 14:15:37,0
30224,44,2023-06-16 01:35:27,15
30225,787,2023-06-20 04:10:11,34
30226,621,2023-06-05 22:03:02,37
30227,858,2023-06-12 10:47:41,15
30228,910,2023-06-26 13:23:11,32
30229,808,2023-06-01 21:55:48,25
30230,288,2023-06-01 11:20:53,30
30231,335,2023-06-03 10:23:34,8
30232,56,2023-06-26 13:53:41,24
30233,710,2023-06-06 16:39:46,16
30234,994,2023-06-29 06:10:55,78
30235,896,2023-06-11 09:38:11,41
30236,995,2023-06-27 12:37:04,2
30237,474,2023-06-25 03:19:11,26
30238,533,2023-06-26 10:08:08,58
30239,858,2023-06-26 23:41:09,3
30240,40,2023-06-29 13:06:17,24
30241,973,2023-06-20 04:40:12,57
30242,856,2023-06-20 17:07:28,4
30243,18,2023-06-07 08:26:01,26
30244,319,2023-06-01 16:42:30,28
30245,395,2023-06-26 15:58:54,34
30246,499,2023-06-02 06:14:54,1
30247,152,2023-06-01 01:16:12,39
30248,809,2023-06-19 04:15:11,7
30249,156,2023-06-02 14:22:07,2
30250,19,2023-06-25 22:20:54,17
30251,388,2023-06-13 02:19:46,37
30252,118,2023-06-19 21:17:59,27
30253,694,2023-06-18 04:19:11,41
30254,199,2023-06-04 08:59:45,21
30255,492,2023-06-23 00:41:53,53
30256,14,2023-06-09 07:32:22,17
30257,646,2023-06-29 20:09:02,38
30258,944,2023-06-23 07:39:56,20
30259,191,2023-06-20 08:29:35,38
30260,232,2023-06-28 00:45:26,50
30261,575,2023-06-25 13:46:37,43
30262,606,2023-06-13 07:43:53,13
30263,761,2023-06-15 02:56:00,31
30264,902,2023-06-02 08:10:47,7
30265,357,2023-06-29 20:40:31,14
30266,175,2023-06-23 21:06:30,34
30267,590,2023-06-13 15:15:50,48
30268,528,2023-06-04 09:56:41,21
30269,452,2023-06-02 09:52:10,12
30270,610,2023-06-30 16:36:07,33
30271,54,2023-06-26 04:27:31,10
30272,785,2023-06-01 18:06:29,8
30273,226,2023-06-30 05:01:32,22
30274,506,2023-06-01 12:21:03,2
30275,509,2023-06-22 06:20:29,6
30276,122,2023-06-26 05:53:32,49
30277,94,2023-06-12 02:38:49,28
30278,317,2023-06-28 20:56:42,80
30279,193,2023-06-08 06:06:12,32
30280,14,2023-06-11 10:44:44,39
30281,112,2023-06-26 14:51:11,31
30282,771,2023-06-14 07:16:00,19
30283,260,2023-06-16 05:39:35,35
30284,596,2023-06-17 17:16:45,32
30285,22,2023-06-23 13:48:03,19
30286,286,2023-06-21 13:33:14,6
30287,141,2023-06-10 10:54:41,2
30288,666,2023-06-24 05:37:13,33
30289,195,2023-06-05 21:01:03,19
30290,786,2023-06-19 18:26:13,37
30291,357,2023-06-15 05:20:25,59
30292,163,2023-06-24 12:00:33,57
30293,283,2023-06-05 01:14:21,9
30294,189,2023-06-04 01:39:53,20
30295,847,2023-06-07 20:11:23,35
30296,450,2023-06-05 01:41:32,14
30297,221,2023-06-26 11:45:22,26
30298,975,2023-06-23 05:45:25,30
30299,811,2023-06-27 04:11:35,27
30300,880,2023-06-17 15:40:59,41
30301,644,2023-06-02 22:11:09,60
30302,975,2023-06-21 14:58:30,3
30303,704,2023-06-11 08:35:24,0
30304,132,2023-06-21 14:36:22,20
30305,706,2023-06-11 02:05:09,37
30306,240,2023-06-27 19:46:57,16
30307,121,2023-06-08 20:00:17,3
30308,775,2023-06-18 20:32:10,50
30309,699,2023-06-03 02:28:58,47
30310,341,2023-06-24 16:31:10,38
30311,702,2023-06-29 10:08:20,43
30312,699,2023-06-20 05:36:42,27
30313,295,2023-06-11 10:55:43,50
30314,811,2023-06-02 18:19:31,8
30315,613,2023-06-08 08:59:20,8
30316,769,2023-06-20 04:41:01,6
30317,257,2023-06-03 00:24:55,48
30318,361,2023-06-08 15:51:36,18
30319,236,2023-06-14 01:56:54,15
30320,422,2023-06-23 19:05:16,16
30321,169,2023-06-20 18:21:16,7
30322,447,2023-06-13 19:29:16,51
30323,122,2023-06-13 10:11:04,50
30324,323,2023-06-14 10:47:19,61
30325,887,2023-06-05 16:02:58,19
30326,417,2023-06-20 16:04:53,40
30327,281,2023-06-27 00:40:56,33
30328,565,2023-06-14 03:31:52,36
30329,324,2023-06-13 14:11:45,47
30330,492,2023-06-25 13:02:13,9
30331,378,2023-06-02 20:28:17,41
30332,85,2023-06-16 14:14:49,18
30333,515,2023-06-05 05:51:40,7
30334,493,2023-06-09 11:24:16,17
30335,896,2023-06-17 06:16:27,52
30336,935,2023-06-15 20:24:25,46
30337,87,2023-06-29 03:49:21,28
30338,97,2023-06-27 23:31:05,44
30339,786,2023-06-01 02:00:25,49
30340,366,2023-06-17 16:30:31,22
30341,205,2023-06-09 18:51:58,14
30342,897,2023-06-13 15:52:28,34
30343,667,2023-06-21 22:53:12,52
30344,243,2023-06-20 15:37:32,2
30345,14,2023-06-14 03:00:39,16
30346,235,2023-06-14 01:26:12,37
30347,917,2023-06-21 19:36:41,11
30348,403,2023-06-03 22:20:34,60
30349,476,2023-06-23 19:57:37,59
30350,57,2023-06-30 16:27:05,42
30351,373,2023-06-30 15:27:27,28
30352,462,2023-06-30 14:50:08,69
30353,921,2023-06-19 14:01:07,42
30354,962,2023-06-27 05:33:01,33
30355,449,2023-06-23 11:59:53,31
30356,350,2023-06-04 11:33:35,15
30357,688,2023-06-21 07:13:04,35
30358,209,2023-06-01 02:01:10,32
30359,812,2023-06-03 18:39:27,15
30360,12,2023-06-13 14:07:33,48
30361,118,2023-06-22 12:01:39,48
30362,724,2023-06-10 08:58:04,45
30363,286,2023-06-02 10:09:07,56
30364,776,2023-06-03 15:23:24,29
30365,273,2023-06-30 14:08:36,2
30366,957,2023-06-11 06:41:39,52
30367,224,2023-06-21 18:21:26,51
30368,960,2023-06-17 20:45:46,28
30369,71,2023-06-30 05:19:09,32
30370,329,2023-06-22 20:52:52,43
30371,459,2023-06-30 22:08:55,38
30372,248,2023-06-27 13:33:43,77
30373,47,2023-06-18 13:45:34,31
30374,570,2023-06-13 13:04:08,29
30375,450,2023-06-07 21:34:58,53
30376,45,2023-06-20 22:04:49,7
30377,436,2023-06-22 18:36:58,22
30378,972,2023-06-24 05:37:09,29
30379,206,2023-06-12 01:34:07,19
30380,561,2023-06-02 13:46:58,0
30381,459,2023-06-14 20:00:06,11
30382,177,2023-06-05 11:04:06,18
30383,101,2023-06-24 00:44:28,50
30384,572,2023-06-15 01:25:55,37
30385,951,2023-06-04 02:43:51,11
30386,318,2023-06-30 13:15:40,11
30387,47,2023-06-10 06:19:37,8
30388,848,2023-06-29 08:21:06,79
30389,757,2023-06-05 14:35:15,37
30390,973,2023-06-05 01:18:49,26
30391,774,2023-06-17 16:17:04,15
30392,412,2023-06-04 02:17:03,16
30393,661,2023-06-04 16:14:45,23
30394,303,2023-06-11 06:34:06,38
30395,935,2023-06-14 17:32:58,6
30396,220,2023-06-19 01:05:28,15
30397,460,2023-06-04 00:59:30,5
30398,840,2023-06-03 18:27:31,19
30399,602,2023-06-23 19:41:49,26
30400,246,2023-06-15 21:18:02,5
30401,486,2023-06-06 04:41:30,52
30402,341,2023-06-02 17:44:07,19
30403,478,2023-06-01 19:32:19,23
30404,203,2023-06-07 20:55:01,29
30405,565,2023-06-24 15:12:24,14
30406,547,2023-06-15 04:10:02,38
30407,757,2023-06-11 10:28:16,19
30408,19,2023-06-26 06:00:15,18
30409,772,2023-06-24 19:51:31,31
30410,232,2023-06-14 01:24:03,47
30411,432,2023-06-07 03:30:04,27
30412,499,2023-06-15 00:16:02,4
30413,988,2023-06-02 08:21:10,7
30414,215,2023-06-10 12:04:28,71
30415,362,2023-06-06 21:43:24,3
30416,343,2023-06-20 23:04:44,1
30417,699,2023-06-05 16:42:58,27
30418,669,2023-06-17 02:30:42,34
30419,607,2023-06-27 02:51:56,22
30420,128,2023-06-16 14:13:57,56
30421,67,2023-06-22 22:48:33,51
30422,479,2023-06-16 06:25:22,30
30423,48,2023-06-06 03:37:34,23
30424,475,2023-06-22 11:13:21,30
30425,620,2023-06-06 14:08:01,52
30426,785,2023-06-11 18:54:06,24
30427,548,2023-06-30 00:01:42,28
30428,132,2023-06-24 16:24:05,47
30429,654,2023-06-19 06:26:29,60
30430,518,2023-06-30 04:42:08,50
30431,358,2023-06-28 23:46:32,30
30432,834,2023-06-20 15:40:41,36
30433,918,2023-06-02 12:13:15,15
30434,114,2023-06-02 12:44:12,41
30435,597,2023-06-29 19:27:31,12
30436,294,2023-06-03 05:13:53,3
30437,814,2023-06-14 03:04:49,75
30438,871,2023-06-27 22:37:47,19
30439,754,2023-06-03 10:34:34,25
30440,397,2023-06-24 00:40:11,41
30441,385,2023-06-23 04:47:17,38
30442,618,2023-06-12 06:56:21,50
30443,532,2023-06-07 22:07:23,16
30444,548,2023-06-09 12:36:49,34
30445,378,2023-06-28 17:32:21,8
30446,201,2023-06-18 19:23:58,48
30447,313,2023-06-13 19:16:10,39
30448,98,2023-06-26 02:47:24,50
30449,150,2023-06-07 00:07:46,45
30450,580,2023-06-09 05:21:19,19
30451,614,2023-06-18 21:58:19,5
30452,598,2023-06-12 01:56:56,41
30453,83,2023-06-11 03:24:43,29
30454,276,2023-06-09 19:56:11,32
30455,189,2023-06-09 07:47:20,30
30456,569,2023-06-01 16:01:17,49
30457,501,2023-06-21 05:50:13,22
30458,459,2023-06-06 21:01:22,35
30459,268,2023-06-15 01:38:32,32
30460,897,2023-06-19 23:21:03,20
30461,389,2023-06-06 19:25:37,37
30462,156,2023-06-07 18:22:26,4
30463,796,2023-06-06 14:30:10,54
30464,30,2023-06-11 18:46:58,37
30465,288,2023-06-08 13:50:52,37
30466,341,2023-06-29 22:07:50,19
30467,231,2023-06-21 19:11:00,48
30468,334,2023-06-03 00:58:50,12
30469,152,2023-06-12 19:16:21,41
30470,704,2023-06-25 08:03:49,35
30471,446,2023-06-14 19:58:48,39
30472,490,2023-06-11 13:52:29,50
30473,992,2023-06-07 13:53:04,41
30474,986,2023-06-25 18:07:58,56
30475,580,2023-06-04 18:29:58,29
30476,888,2023-06-18 11:47:19,55
30477,832,2023-06-28 18:38:29,13
30478,83,2023-06-18 12:27:43,23
30479,548,2023-06-21 14:17:11,20
30480,811,2023-06-19 04:07:47,34
30481,833,2023-06-08 19:38:35,50
30482,843,2023-06-04 05:22:37,41
30483,572,2023-06-13 10:07:37,44
30484,84,2023-06-09 10:54:29,2
30485,553,2023-06-02 22:02:56,51
30486,864,2023-06-23 18:16:47,22
30487,243,2023-06-27 03:50:44,1
30488,828,2023-06-30 01:16:25,39
30489,278,2023-06-10 20:37:21,21
30490,44,2023-06-03 09:05:53,33
30491,215,2023-06-18 04:07:34,20
30492,161,2023-06-08 21:04:08,21
30493,417,2023-06-27 14:35:45,19
30494,563,2023-06-13 11:37:53,9
30495,996,2023-06-10 09:05:38,44
30496,797,2023-06-25 23:33:11,0
30497,627,2023-06-08 02:47:53,41
30498,54,2023-06-14 22:57:27,47
30499,936,2023-06-23 21:43:20,38
30500,595,2023-06-13 11:43:21,25
30501,672,2023-06-20 17:48:07,33
30502,250,2023-06-17 03:23:28,23
30503,829,2023-06-22 01:19:55,24
30504,235,2023-06-16 14:12:19,24
30505,992,2023-06-30 13:43:23,16
30506,228,2023-06-25 00:18:35,29
30507,731,2023-06-24 17:55:19,48
30508,573,2023-06-15 18:28:25,38
30509,396,2023-06-28 22:50:07,9
30510,856,2023-06-28 04:30:19,38
30511,253,2023-06-18 05:44:45,17
30512,154,2023-06-14 11:42:46,62
30513,655,2023-06-07 20:31:07,0
30514,449,2023-06-06 18:16:51,22
30515,555,2023-06-26 22:13:00,44
30516,72,2023-06-02 20:43:59,42
30517,436,2023-06-19 00:27:00,9
30518,688,2023-06-19 00:24:33,33
30519,148,2023-06-24 13:54:44,43
30520,793,2023-06-26 08:32:39,81
30521,855,2023-06-02 05:19:40,24
30522,357,2023-06-29 12:39:55,30
30523,349,2023-06-12 11:18:39,2
30524,804,2023-06-08 22:03:50,43
30525,730,2023-06-28 18:39:57,80
30526,986,2023-06-17 16:48:58,27
30527,163,2023-06-17 22:34:49,46
30528,862,2023-06-03 15:49:32,35
30529,638,2023-06-23 12:55:57,42
30530,273,2023-06-28 01:36:07,12
30531,644,2023-06-16 09:14:40,4
30532,943,2023-06-27 09:35:58,33
30533,487,2023-06-10 13:33:38,10
30534,141,2023-06-24 01:51:52,30
30535,700,2023-06-16 23:19:42,23
30536,544,2023-06-13 08:07:17,2
30537,90,2023-06-19 13:57:49,19
30538,957,2023-06-04 09:53:45,31
30539,525,2023-06-27 04:49:43,16
30540,524,2023-06-09 01:53:31,41
30541,482,2023-06-06 18:07:13,43
30542,838,2023-06-16 04:00:01,29
30543,950,2023-06-26 05:11:58,10
30544,587,2023-06-16 14:07:54,18
30545,529,2023-06-05 00:29:57,75
30546,914,2023-06-01 05:21:46,24
30547,832,2023-06-14 18:49:08,35
30548,973,2023-06-17 14:41:06,38
30549,372,2023-06-04 06:11:15,27
30550,294,2023-06-06 15:20:40,27
30551,796,2023-06-17 11:09:12,48
30552,849,2023-06-30 12:50:41,9
30553,407,2023-06-11 12:09:16,26
30554,715,2023-06-19 04:20:00,61
30555,15,2023-06-18 22:22:03,61
30556,947,2023-06-04 20:23:19,2
30557,102,2023-06-12 06:59:19,38
30558,577,2023-06-26 06:22:47,31
30559,603,2023-06-23 04:09:05,50
30560,953,2023-06-21 11:12:14,44
30561,46,2023-06-07 03:59:44,25
30562,49,2023-06-22 04:17:41,2
30563,417,2023-06-24 13:43:31,37
30564,757,2023-06-17 08:08:54,25
30565,636,2023-06-23 23:22:28,2
30566,825,2023-06-24 20:45:32,46
30567,778,2023-06-08 22:50:42,12
